Time,MsgL,PLC/PCReq,DType,ProVer,MeasurementGroupNumber,PLCSendDelayTime,CommonBitValue,Lot_ID,Recipe_ID,M#00_ID,M#00_BitValue#0,M#00_BitValue#1,M#00_BitValue#2,M#00_BitValue#3,M#00_Recipe_Number,M#00_PV_Number,M#00_RAW_Number,M#00_Judge_Code,M#00_TimeBlock_01,M#00_TimeBlock_02,M#00_TimeBlock_03,M#00_TimeBlock_04,M#00_CellCountNo,M#01_ID,M#01_BitValue#0,M#01_BitValue#1,M#01_BitValue#2,M#01_BitValue#3,M#01_Recipe_Number,M#01_PV_Number,M#01_RAW_Number,M#01_Judge_Code,M#01_TimeBlock_01,M#01_TimeBlock_02,M#01_TimeBlock_03,M#01_TimeBlock_04,M#01_CellCountNo,BitModeValue
00:04:54.085358,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,766,67,0,0,2,0,0,0,5,100,100,0,0,893,767,67,0,0,2,0,0,0,5,100,100,0,0,893,0
00:04:54.619144,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,768,67,0,0,2,0,0,0,5,100,100,0,0,894,769,67,0,0,2,0,0,0,5,100,100,0,0,894,0
00:04:55.144236,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,770,67,0,0,2,0,0,0,5,0,0,0,0,895,771,67,0,0,2,0,0,0,5,0,0,0,0,895,0
00:04:55.675815,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,772,67,0,0,2,0,0,0,5,100,100,0,0,896,773,67,0,0,2,0,0,0,5,100,100,0,0,896,0
00:04:56.210917,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,774,67,0,0,2,0,0,0,5,100,100,0,0,897,701,67,0,0,2,0,0,0,5,100,100,0,0,897,0
00:04:56.738802,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,702,67,0,0,2,0,0,0,5,0,0,0,0,898,703,67,0,0,2,0,0,0,5,0,0,0,0,898,0
00:04:57.271554,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,704,67,0,0,2,0,0,0,5,100,100,0,0,899,705,67,0,0,2,0,0,0,5,100,100,0,0,899,0
00:04:57.805626,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,706,67,0,0,2,0,0,0,5,100,100,0,0,900,707,67,0,0,2,0,0,0,5,100,100,0,0,900,0
00:04:58.343287,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,708,67,0,0,2,0,0,0,5,0,0,0,0,901,709,67,0,0,2,0,0,0,5,0,0,0,0,901,0
00:04:58.866990,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,710,67,0,0,2,0,0,0,5,100,100,0,0,902,718,67,0,0,2,0,0,0,5,100,100,0,0,902,0
00:04:59.402313,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,719,67,0,0,2,0,0,0,5,100,100,0,0,903,720,67,0,0,2,0,0,0,5,100,100,0,0,903,0
00:04:59.933308,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,721,67,0,0,2,0,0,0,5,0,0,0,0,904,722,67,0,0,2,0,0,0,5,0,0,0,0,904,0
00:05:00.462509,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,723,67,0,0,2,0,0,0,5,0,0,0,0,905,724,67,0,0,2,0,0,0,5,0,0,0,0,905,0
00:05:00.997040,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,725,67,0,0,2,0,0,0,5,100,100,0,0,906,726,67,0,0,2,0,0,0,5,100,100,0,0,906,0
00:05:01.528969,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,727,67,0,0,2,0,0,0,5,0,0,0,0,907,728,67,0,0,2,0,0,0,5,0,0,0,0,907,0
00:05:02.063740,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,729,67,0,0,2,0,0,0,5,0,0,0,0,908,730,67,0,0,2,0,0,0,5,0,0,0,0,908,0
00:05:02.587853,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,731,67,0,0,2,0,0,0,5,100,100,0,0,909,733,67,0,0,2,0,0,0,5,100,100,0,0,909,0
00:05:03.123309,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,734,67,0,0,2,0,0,0,5,0,0,0,0,910,735,67,0,0,2,0,0,0,5,0,0,0,0,910,0
00:05:03.650009,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,736,67,0,0,2,0,0,0,5,0,0,0,0,911,737,67,0,0,2,0,0,0,5,0,0,0,0,911,0
00:05:04.195521,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,738,67,0,0,2,0,0,0,5,100,100,0,0,912,739,67,0,0,2,0,0,0,5,100,100,0,0,912,0
00:05:04.716171,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,740,67,0,0,2,0,0,0,5,100,100,0,0,913,741,67,0,0,2,0,0,0,5,100,100,0,0,913,0
00:05:05.250716,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,742,67,0,0,2,0,0,0,5,0,0,0,0,914,743,67,0,0,2,0,0,0,5,0,0,0,0,914,0
00:05:05.783982,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,750,67,0,0,2,0,0,0,5,100,100,0,0,915,751,67,0,0,2,0,0,0,5,100,100,0,0,915,0
00:05:06.318176,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,752,67,0,0,2,0,0,0,5,100,100,0,0,916,753,67,0,0,2,0,0,0,5,100,100,0,0,916,0
00:05:06.845858,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,754,67,0,0,2,0,0,0,5,0,0,0,0,917,755,67,0,0,2,0,0,0,5,0,0,0,0,917,0
00:05:07.381454,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,756,67,0,0,2,0,0,0,5,100,100,0,0,918,757,67,0,0,2,0,0,0,5,100,100,0,0,918,0
00:05:07.911538,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,758,67,0,0,2,0,0,0,5,100,100,0,0,919,759,67,0,0,2,0,0,0,5,100,100,0,0,919,0
00:05:08.436899,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,760,67,0,0,2,0,0,0,5,0,0,0,0,920,761,67,0,0,2,0,0,0,5,0,0,0,0,920,0
00:05:08.972391,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,762,67,0,0,2,0,0,0,5,100,100,0,0,921,763,67,0,0,2,0,0,0,5,100,100,0,0,921,0
00:05:09.506444,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,765,67,0,0,2,0,0,0,5,100,100,0,0,922,766,67,0,0,2,0,0,0,5,100,100,0,0,922,0
00:05:10.038854,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,767,67,0,0,2,0,0,0,5,0,0,0,0,923,768,67,0,0,2,0,0,0,5,0,0,0,0,923,0
00:05:10.567493,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,769,67,0,0,2,0,0,0,5,0,0,0,0,924,770,67,0,0,2,0,0,0,5,0,0,0,0,924,0
00:05:11.103266,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,771,67,0,0,2,0,0,0,5,100,100,0,0,925,772,67,0,0,2,0,0,0,5,100,100,0,0,925,0
00:05:11.634506,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,773,67,0,0,2,0,0,0,5,0,0,0,0,926,774,67,0,0,2,0,0,0,5,0,0,0,0,926,0
00:05:12.162184,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,775,67,0,0,2,0,0,0,5,0,0,0,0,927,702,67,0,0,2,0,0,0,5,0,0,0,0,927,0
00:05:12.694066,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,703,67,0,0,2,0,0,0,5,100,100,0,0,928,704,67,0,0,2,0,0,0,5,100,100,0,0,928,0
00:05:13.227363,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,705,67,0,0,2,0,0,0,5,0,0,0,0,929,706,67,0,0,2,0,0,0,5,0,0,0,0,929,0
00:05:13.760989,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,707,67,0,0,2,0,0,0,5,0,0,0,0,930,708,67,0,0,2,0,0,0,5,0,0,0,0,930,0
00:05:14.292377,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,709,67,0,0,2,0,0,0,5,100,100,0,0,931,710,67,0,0,2,0,0,0,5,100,100,0,0,931,0
00:05:14.822096,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,711,67,0,0,2,0,0,0,5,0,0,0,0,932,719,67,0,0,2,0,0,0,5,0,0,0,0,932,0
00:05:15.353117,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,720,67,0,0,2,0,0,0,5,0,0,0,0,933,721,67,0,0,2,0,0,0,5,0,0,0,0,933,0
00:05:15.886617,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,722,67,0,0,2,0,0,0,5,100,100,0,0,934,723,67,0,0,2,0,0,0,5,100,100,0,0,934,0
00:05:16.418905,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,724,67,0,0,2,0,0,0,5,100,100,0,0,935,725,67,0,0,2,0,0,0,5,100,100,0,0,935,0
00:05:16.952041,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,726,67,0,0,2,0,0,0,5,0,0,0,0,936,727,67,0,0,2,0,0,0,5,0,0,0,0,936,0
00:05:17.483907,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,728,67,0,0,2,0,0,0,5,100,100,0,0,937,729,67,0,0,2,0,0,0,5,100,100,0,0,937,0
00:05:18.013537,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,730,67,0,0,2,0,0,0,5,100,100,0,0,938,731,67,0,0,2,0,0,0,5,100,100,0,0,938,0
00:05:18.545034,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,732,67,0,0,2,0,0,0,5,0,0,0,0,939,734,67,0,0,2,0,0,0,5,0,0,0,0,939,0
00:05:19.075426,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,735,67,0,0,2,0,0,0,5,100,100,0,0,940,736,67,0,0,2,0,0,0,5,100,100,0,0,940,0
00:05:19.611649,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,737,67,0,0,2,0,0,0,5,100,100,0,0,941,738,67,0,0,2,0,0,0,5,100,100,0,0,941,0
00:05:20.142262,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,739,67,0,0,2,0,0,0,5,0,0,0,0,942,740,67,0,0,2,0,0,0,5,0,0,0,0,942,0
00:05:20.668671,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,741,67,0,0,2,0,0,0,5,100,100,0,0,943,742,67,0,0,2,0,0,0,5,100,100,0,0,943,0
00:05:21.202483,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,743,67,0,0,2,0,0,0,5,100,100,0,0,944,744,67,0,0,2,0,0,0,5,100,100,0,0,944,0
00:05:21.741165,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,751,67,0,0,2,0,0,0,5,0,0,0,0,945,752,67,0,0,2,0,0,0,5,0,0,0,0,945,0
00:05:22.267319,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,753,67,0,0,2,0,0,0,5,0,0,0,0,946,754,67,0,0,2,0,0,0,5,0,0,0,0,946,0
00:05:22.800078,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,755,67,0,0,2,0,0,0,5,100,100,0,0,947,756,67,0,0,2,0,0,0,5,100,100,0,0,947,0
00:05:23.333868,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,757,67,0,0,2,0,0,0,5,0,0,0,0,948,758,67,0,0,2,0,0,0,5,0,0,0,0,948,0
00:05:23.863576,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,759,67,0,0,2,0,0,0,5,0,0,0,0,949,760,67,0,0,2,0,0,0,5,0,0,0,0,949,0
00:05:24.393458,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,761,67,0,0,2,0,0,0,5,100,100,0,0,950,762,67,0,0,2,0,0,0,5,100,100,0,0,950,0
00:05:24.928925,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,763,67,0,0,2,0,0,0,5,0,0,0,0,951,764,67,0,0,2,0,0,0,5,0,0,0,0,951,0
00:05:25.462768,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,766,67,0,0,2,0,0,0,5,0,0,0,0,952,767,67,0,0,2,0,0,0,5,0,0,0,0,952,0
00:05:25.992195,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,768,67,0,0,2,0,0,0,5,100,100,0,0,953,769,67,0,0,2,0,0,0,5,100,100,0,0,953,0
00:05:26.526176,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,770,67,0,0,2,0,0,0,5,0,0,0,0,954,771,67,0,0,2,0,0,0,5,0,0,0,0,954,0
00:05:27.052419,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,772,67,0,0,2,0,0,0,5,0,0,0,0,955,773,67,0,0,2,0,0,0,5,0,0,0,0,955,0
00:05:27.588191,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,774,67,0,0,2,0,0,0,5,100,100,0,0,956,775,67,0,0,2,0,0,0,5,100,100,0,0,956,0
00:05:28.122033,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,776,67,0,0,2,0,0,0,5,100,100,0,0,957,703,67,0,0,2,0,0,0,5,100,100,0,0,957,0
00:05:28.643211,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,704,67,0,0,2,0,0,0,5,0,0,0,0,958,705,67,0,0,2,0,0,0,5,0,0,0,0,958,0
00:05:29.183662,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,706,67,0,0,2,0,0,0,5,100,100,0,0,959,707,67,0,0,2,0,0,0,5,100,100,0,0,959,0
00:05:29.712653,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,708,67,0,0,2,0,0,0,5,100,100,0,0,960,709,67,0,0,2,0,0,0,5,100,100,0,0,960,0
00:05:30.246378,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,710,67,0,0,2,0,0,0,5,0,0,0,0,961,711,67,0,0,2,0,0,0,5,0,0,0,0,961,0
00:05:30.771503,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,712,67,0,0,2,0,0,0,5,100,100,0,0,962,720,67,0,0,2,0,0,0,5,100,100,0,0,962,0
00:05:31.312396,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,721,67,0,0,2,0,0,0,5,100,100,0,0,963,722,67,0,0,2,0,0,0,5,100,100,0,0,963,0
00:05:31.841118,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,723,67,0,0,2,0,0,0,5,0,0,0,0,964,724,67,0,0,2,0,0,0,5,0,0,0,0,964,0
00:05:32.373637,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,725,67,0,0,2,0,0,0,5,100,100,0,0,965,726,67,0,0,2,0,0,0,5,100,100,0,0,965,0
00:05:32.908866,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,727,67,0,0,2,0,0,0,5,100,100,0,0,966,728,67,0,0,2,0,0,0,5,100,100,0,0,966,0
00:05:33.433362,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,729,67,0,0,2,0,0,0,5,0,0,0,0,967,730,67,0,0,2,0,0,0,5,0,0,0,0,967,0
00:05:33.968260,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,731,67,0,0,2,0,0,0,5,0,0,0,0,968,732,67,0,0,2,0,0,0,5,0,0,0,0,968,0
00:05:34.495433,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,733,67,0,0,2,0,0,0,5,100,100,0,0,969,735,67,0,0,2,0,0,0,5,100,100,0,0,969,0
00:05:35.032281,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,736,67,0,0,2,0,0,0,5,0,0,0,0,970,737,67,0,0,2,0,0,0,5,0,0,0,0,970,0
00:05:35.567145,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,738,67,0,0,2,0,0,0,5,0,0,0,0,971,739,67,0,0,2,0,0,0,5,0,0,0,0,971,0
00:05:36.103482,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,740,67,0,0,2,0,0,0,5,100,100,0,0,972,741,67,0,0,2,0,0,0,5,100,100,0,0,972,0
00:05:36.623750,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,742,67,0,0,2,0,0,0,5,0,0,0,0,973,743,67,0,0,2,0,0,0,5,0,0,0,0,973,0
00:05:37.161734,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,744,67,0,0,2,0,0,0,5,0,0,0,0,974,745,67,0,0,2,0,0,0,5,0,0,0,0,974,0
00:05:37.689020,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,752,67,0,0,2,0,0,0,5,100,100,0,0,975,753,67,0,0,2,0,0,0,5,100,100,0,0,975,0
00:05:38.219423,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,754,67,0,0,2,0,0,0,5,0,0,0,0,976,755,67,0,0,2,0,0,0,5,0,0,0,0,976,0
00:05:38.751607,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,756,67,0,0,2,0,0,0,5,0,0,0,0,977,757,67,0,0,2,0,0,0,5,0,0,0,0,977,0
00:05:39.290588,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,758,67,0,0,2,0,0,0,5,100,100,0,0,978,759,67,0,0,2,0,0,0,5,100,100,0,0,978,0
00:05:39.818500,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,760,67,0,0,2,0,0,0,5,100,100,0,0,979,761,67,0,0,2,0,0,0,5,100,100,0,0,979,0
00:05:40.343898,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,762,67,0,0,2,0,0,0,5,0,0,0,0,980,763,67,0,0,2,0,0,0,5,0,0,0,0,980,0
00:05:40.883116,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,764,67,0,0,2,0,0,0,5,100,100,0,0,981,765,67,0,0,2,0,0,0,5,100,100,0,0,981,0
00:05:41.410296,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,767,67,0,0,2,0,0,0,5,100,100,0,0,982,768,67,0,0,2,0,0,0,5,100,100,0,0,982,0
00:07:14.902865,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,769,67,0,0,2,0,0,0,5,100,100,0,0,983,770,67,0,0,2,0,0,0,5,100,100,0,0,983,0
00:07:16.273099,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,771,67,0,0,2,0,0,0,5,0,0,0,0,984,772,67,0,0,2,0,0,0,5,0,0,0,0,984,0
00:07:17.143450,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,773,67,0,0,2,0,0,0,5,0,0,0,0,985,774,67,0,0,2,0,0,0,5,0,0,0,0,985,0
00:07:17.828123,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,775,67,0,0,2,0,0,0,5,0,0,0,0,986,776,67,0,0,2,0,0,0,5,0,0,0,0,986,0
00:07:18.411238,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,777,67,0,0,2,0,0,0,5,100,100,0,0,987,704,67,0,0,2,0,0,0,5,100,100,0,0,987,0
00:07:18.949090,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,705,67,0,0,2,0,0,0,5,0,0,0,0,988,706,67,0,0,2,0,0,0,5,0,0,0,0,988,0
00:07:19.485083,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,707,67,0,0,2,0,0,0,5,100,100,0,0,989,708,67,0,0,2,0,0,0,5,100,100,0,0,989,0
00:07:20.017207,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,709,67,0,0,2,0,0,0,5,100,100,0,0,990,710,67,0,0,2,0,0,0,5,100,100,0,0,990,0
00:07:20.551874,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,711,67,0,0,2,0,0,0,5,0,0,0,0,991,712,67,0,0,2,0,0,0,5,0,0,0,0,991,0
00:07:21.079590,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,713,67,0,0,2,0,0,0,5,100,100,0,0,992,721,67,0,0,2,0,0,0,5,100,100,0,0,992,0
00:07:21.609047,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,722,67,0,0,2,0,0,0,5,100,100,0,0,993,723,67,0,0,2,0,0,0,5,100,100,0,0,993,0
00:07:22.142565,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,724,67,0,0,2,0,0,0,5,0,0,0,0,994,725,67,0,0,2,0,0,0,5,0,0,0,0,994,0
00:07:22.673158,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,726,67,0,0,2,0,0,0,5,100,100,0,0,995,727,67,0,0,2,0,0,0,5,100,100,0,0,995,0
00:07:23.207664,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,728,67,0,0,2,0,0,0,5,100,100,0,0,996,729,67,0,0,2,0,0,0,5,100,100,0,0,996,0
00:07:23.732581,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,730,67,0,0,2,0,0,0,5,0,0,0,0,997,731,67,0,0,2,0,0,0,5,0,0,0,0,997,0
00:07:24.271519,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,732,67,0,0,2,0,0,0,5,0,0,0,0,998,733,67,0,0,2,0,0,0,5,0,0,0,0,998,0
00:07:24.801305,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,734,67,0,0,2,0,0,0,5,100,100,0,0,999,736,67,0,0,2,0,0,0,5,100,100,0,0,999,0
00:07:25.334937,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,737,67,0,0,2,0,0,0,5,0,0,0,0,1000,738,67,0,0,2,0,0,0,5,0,0,0,0,1000,0
00:07:25.864502,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,739,67,0,0,2,0,0,0,5,0,0,0,0,1001,740,67,0,0,2,0,0,0,5,0,0,0,0,1001,0
00:07:26.391283,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,741,67,0,0,2,0,0,0,5,100,100,0,0,1002,742,67,0,0,2,0,0,0,5,100,100,0,0,1002,0
00:07:26.928047,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,743,67,0,0,2,0,0,0,5,0,0,0,0,1003,744,67,0,0,2,0,0,0,5,0,0,0,0,1003,0
00:07:27.459234,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,745,67,0,0,2,0,0,0,5,0,0,0,0,1004,746,67,0,0,2,0,0,0,5,0,0,0,0,1004,0
00:07:27.991076,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,753,67,0,0,2,0,0,0,5,100,100,0,0,1005,754,67,0,0,2,0,0,0,5,100,100,0,0,1005,0
00:07:28.522788,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,755,67,0,0,2,0,0,0,5,0,0,0,0,1006,756,67,0,0,2,0,0,0,5,0,0,0,0,1006,0
00:07:29.054089,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,757,67,0,0,2,0,0,0,5,0,0,0,0,1007,758,67,0,0,2,0,0,0,5,0,0,0,0,1007,0
00:07:29.587696,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,759,67,0,0,2,0,0,0,5,100,100,0,0,1008,760,67,0,0,2,0,0,0,5,100,100,0,0,1008,0
00:07:30.122912,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,761,67,0,0,2,0,0,0,5,100,100,0,0,1009,762,67,0,0,2,0,0,0,5,100,100,0,0,1009,0
00:07:30.650047,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,763,67,0,0,2,0,0,0,5,0,0,0,0,1010,764,67,0,0,2,0,0,0,5,0,0,0,0,1010,0
00:07:31.182833,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,765,67,0,0,2,0,0,0,5,100,100,0,0,1011,766,67,0,0,2,0,0,0,5,100,100,0,0,1011,0
00:07:31.718368,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,768,67,0,0,2,0,0,0,5,100,100,0,0,1012,769,67,0,0,2,0,0,0,5,100,100,0,0,1012,0
00:07:32.250457,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,770,67,0,0,2,0,0,0,5,0,0,0,0,1013,771,67,0,0,2,0,0,0,5,0,0,0,0,1013,0
00:07:32.778238,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,772,67,0,0,2,0,0,0,5,100,100,0,0,1014,773,67,0,0,2,0,0,0,5,100,100,0,0,1014,0
00:07:33.309809,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,774,67,0,0,2,0,0,0,5,100,100,0,0,1015,775,67,0,0,2,0,0,0,5,100,100,0,0,1015,0
00:07:33.846028,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,776,67,0,0,2,0,0,0,5,0,0,0,0,1016,777,67,0,0,2,0,0,0,5,0,0,0,0,1016,0
00:07:34.372347,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,778,67,0,0,2,0,0,0,5,100,100,0,0,1017,705,67,0,0,2,0,0,0,5,100,100,0,0,1017,0
00:07:34.908598,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,706,67,0,0,2,0,0,0,5,100,100,0,0,1018,707,67,0,0,2,0,0,0,5,100,100,0,0,1018,0
00:07:35.435151,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,708,67,0,0,2,0,0,0,5,0,0,0,0,1019,709,67,0,0,2,0,0,0,5,0,0,0,0,1019,0
00:07:35.968408,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,710,67,0,0,2,0,0,0,5,0,0,0,0,1020,711,67,0,0,2,0,0,0,5,0,0,0,0,1020,0
00:07:36.499329,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,712,67,0,0,2,0,0,0,5,100,100,0,0,1021,713,67,0,0,2,0,0,0,5,100,100,0,0,1021,0
00:07:37.035031,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,714,67,0,0,2,0,0,0,5,0,0,0,0,1022,722,67,0,0,2,0,0,0,5,0,0,0,0,1022,0
00:07:37.561762,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,723,67,0,0,2,0,0,0,5,0,0,0,0,1023,724,67,0,0,2,0,0,0,5,0,0,0,0,1023,0
00:07:38.093357,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,725,67,0,0,2,0,0,0,5,100,100,0,0,1024,726,67,0,0,2,0,0,0,5,100,100,0,0,1024,0
00:07:38.625886,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,727,67,0,0,2,0,0,0,5,0,0,0,0,1025,728,67,0,0,2,0,0,0,5,0,0,0,0,1025,0
00:07:39.166133,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,729,67,0,0,2,0,0,0,5,0,0,0,0,1026,730,67,0,0,2,0,0,0,5,0,0,0,0,1026,0
00:07:39.695638,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,731,67,0,0,2,0,0,0,5,100,100,0,0,1027,732,67,0,0,2,0,0,0,5,100,100,0,0,1027,0
00:07:40.229432,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,733,67,0,0,2,0,0,0,5,0,0,0,0,1028,734,67,0,0,2,0,0,0,5,0,0,0,0,1028,0
00:08:18.051892,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,735,67,0,0,2,0,0,0,5,0,0,0,0,1029,737,67,0,0,2,0,0,0,5,0,0,0,0,1029,0
00:08:19.638693,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,738,67,0,0,2,0,0,0,5,0,0,0,0,1030,739,67,0,0,2,0,0,0,5,0,0,0,0,1030,0
00:08:20.550615,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,740,67,0,0,2,0,0,0,5,0,0,0,0,1031,741,67,0,0,2,0,0,0,5,0,0,0,0,1031,0
00:08:21.263055,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,742,67,0,0,2,0,0,0,5,0,0,0,0,1032,743,67,0,0,2,0,0,0,5,0,0,0,0,1032,0
00:08:21.861490,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,744,67,0,0,2,0,0,0,5,0,0,0,0,1033,745,67,0,0,2,0,0,0,5,0,0,0,0,1033,0
